Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,ITC.NS,LT.NS,RELIANCE.NS,SBIN.NS,TCS.NS,TITAN.NS,WIPRO.NS
20-04-2018,977.9500122,282.1499939,589.2249756,276.2000122,1365.050049,919.1870117,241.1999969,1701.224976,956.5499878,223.5375519
23-04-2018,967.875,279.3999939,593.8499756,275.5,1360,927.2109375,242.4499969,1704.324951,962.9500122,223.012558
24-04-2018,967.5,284.1000061,577.25,276,1378,960.9412231,240.6000061,1692.824951,961.9500122,215.2125549
25-04-2018,960.375,278.8999939,580.1749878,274.1000061,1362.900024,961.3870239,237.1999969,1735.125,960.8499756,215.3625488
26-04-2018,965.125,278.8500061,588.2249756,278.25,1347.199951,966.1914673,233.1999969,1769.625,969.5,211.012558
27-04-2018,961.7000122,287.8999939,592.5999756,279.3999939,1377.75,986.9447632,242.6000061,1725.974976,970,207.1125488
30-04-2018,972.1500244,284.2000122,599.75,281.4500122,1400.900024,954.2546387,246.3999939,1766.050049,981.7999878,209.0625458
02-05-2018,984.75,276.8999939,598.5250244,287.25,1403.150024,963.5663452,241,1749.875,964.5,206.6625519
03-05-2018,983.9500122,281.8999939,591.2750244,285,1377.75,952.5705566,241.8999939,1740.925049,959.3499756,203.5875549
04-05-2018,994.25,282.8500061,586.5499878,277.1499939,1368.699951,944.9924316,241.9499969,1740.375,958.0999756,202.4250488
07-05-2018,988.7000122,289.7999878,591.5,282.25,1389.150024,961.8823242,246.5,1710.474976,968.9500122,206.0625458
08-05-2018,983.5250244,309.2999878,582.7750244,282.7000122,1364.900024,958.0189209,250.0500031,1720.599976,968.0999756,204.5625458
09-05-2018,989.2000122,306.7999878,585.3499756,282.2999878,1375.650024,967.5288086,248,1744.650024,985.7000122,202.6875458
10-05-2018,996.3499756,306.8500061,584,280.1499939,1362.199951,971.9370117,247.9499969,1725.625,973.0999756,202.8375549
11-05-2018,1005.875,310.9500122,590.375,283.6499939,1387.400024,979.9609375,250.3500061,1728.474976,956.0499878,204.4875488
14-05-2018,1010.875,310.1000061,594.6500244,284.7999878,1381.75,977.3358154,253.6000061,1716.775024,920,204.262558
15-05-2018,1018.900024,308.25,597.2750244,281.8500061,1374.199951,969.7576904,248,1741.199951,931,203.2500458
16-05-2018,1011.674988,297.25,594.9749756,285.8500061,1362.349976,947.1717529,243.1000061,1746.949951,931.1500244,206.0250549
17-05-2018,1013.875,296,591.4500122,278.9500122,1355.949951,936.4731445,242.6999969,1745.900024,936.5,208.762558
18-05-2018,1006.075012,286.1000061,591.5999756,282.2999878,1315.550049,925.0811768,238.8500061,1751.025024,939.9500122,201.6750488
21-05-2018,996.5250244,289.2999878,589.75,282.3500061,1313.25,922.6046143,244.4499969,1778.375,915.25,198.6375427
22-05-2018,994.9500122,290.2999878,596.9249878,278.75,1320.150024,918.0478516,253.8999939,1754.449951,914.2000122,198.7125549
23-05-2018,983.75,292.0499878,592.4500122,273.4500122,1326.900024,903.68396,263.2000122,1747.550049,920.0999756,197.5875549
24-05-2018,993,297.7000122,610.5,274.8500061,1338.050049,907.2501831,268.5,1801.849976,921.2999878,198.2625427
25-05-2018,1004.349976,295.6499939,614.1500244,272.2999878,1342,912.1536865,266.9500122,1792.900024,924.4000244,198.4500427
28-05-2018,1021.099976,299.25,607.2000122,275.2999878,1376.449951,911.7574463,272.0499878,1751.025024,928.9000244,197.4750519
29-05-2018,1016.299988,289.8999939,608.3499756,274.0499878,1380.599976,908.835144,264.2999878,1761.75,914.5,197.2500458
30-05-2018,1024.175049,284.8999939,605.8499756,271.8999939,1365.650024,907.4978027,267.1499939,1757.050049,913.5999756,195.6375427
31-05-2018,1069.724976,285.7999878,615.9000244,271.6499939,1370.400024,912.6985474,269.5499878,1741.050049,900.0999756,196.4250488
01-06-2018,1055.300049,289.2999878,610.4000244,269.9500122,1372.400024,921.8121338,266.7000122,1732.449951,900,195.4500427
04-06-2018,1023.099976,286.75,619.7000122,268.8999939,1357.849976,932.0154419,263,1744.25,885.3499756,195.1125488
05-06-2018,1031.800049,284.1000061,610.4249878,267.5,1333.75,938.7515869,263.5499878,1721.599976,863.9500122,191.4375458
06-06-2018,1028.675049,283.8999939,618.7249756,270.3999939,1350.550049,945.4381714,270.1499939,1725.75,899.4500122,194.4375458
07-06-2018,1031.099976,290.8999939,626.2249756,271.0499878,1355.150024,962.2290039,269.6499939,1735.550049,887.1500244,198.4500427
08-06-2018,1024.675049,288.25,630.0250244,267.8999939,1343.949951,975.1069336,273,1747.099976,896,198.0000458
11-06-2018,1021.150024,286.3999939,631.2000122,269.25,1343.25,973.4229126,274,1749.699951,903.3499756,198.3000488
12-06-2018,1021.924988,287.3999939,629.25,270.25,1366.400024,987.7867432,282.8500061,1781,904.7000122,199.8375549
13-06-2018,1015.724976,290.75,637.4000244,267.8500061,1358.75,993.0865479,287.7000122,1824.099976,918.1500244,201.6000519
14-06-2018,1018.700012,284.75,619.8499756,267.25,1343,998.4853516,282.6000061,1787.550049,905.25,199.8000488
15-06-2018,1014.799988,282.5,640.625,264.5,1329.900024,1004.676697,277.4500122,1840.050049,903.4500122,200.1750488
18-06-2018,1009.575012,293,633.7000122,264.5499878,1323.199951,1006.013977,276.8500061,1829,897.7000122,199.3125458
19-06-2018,1011.75,292.7999878,620.7999878,266.0499878,1310.400024,986.6970825,272.6000061,1824.5,889,195.7500458
20-06-2018,1028.074951,293.2000122,621.5750122,263.75,1306.75,1009.67926,273.2999878,1822.449951,888.3499756,194.7750549
21-06-2018,1028.800049,297.9500122,623.2750244,260.8500061,1289.800049,1022.26001,268.6499939,1819.349976,868.4000244,193.9875488
22-06-2018,1041.675049,300.6499939,623.9249878,265.1499939,1299.849976,1002.992615,273.0499878,1809.800049,877.5499878,193.6875458
25-06-2018,1047.474976,289.7000122,636.2249756,262.6000061,1268.150024,995.0182495,268.4500122,1819.25,864,193.1250458
26-06-2018,1046.849976,288.1000061,638.9249878,264.7999878,1270.050049,969.7576904,267.3999939,1852,872.1500244,193.2000427
27-06-2018,1056.300049,279.0499878,635,262.75,1232.75,956.7807007,261.7000122,1858,869.6500244,192.0375519
28-06-2018,1065.425049,271.3999939,644.7999878,260.5,1234.949951,936.0769043,257,1842.699951,836.3499756,192.8250427
29-06-2018,1054.224976,275.3999939,653.5999756,266.2000122,1275.099976,963.3187256,259.3500061,1847.75,878.5,196.1250458
02-07-2018,1036.625,277.3999939,667.3499756,263.0499878,1255.949951,951.5799561,258.8500061,1851.349976,897.4000244,195.4500427
03-07-2018,1035.099976,272.8999939,676.875,265.4500122,1251.5,962.1795044,257.5,1874.050049,893.2000122,196.4250488
04-07-2018,1051.775024,273.25,672.5999756,264.3999939,1259.5,980.8029785,257.4500122,1866.150024,886.5499878,196.4625549
05-07-2018,1061.875,271.5499878,642,272.5,1254.449951,955.4433594,256.4500122,1880.300049,838,198.0750427
06-07-2018,1057.574951,270.0499878,642.125,272.6499939,1266.300049,968.3707886,257.2000122,1912.949951,829.6500244,197.1000519
09-07-2018,1062.824951,271.2000122,649.4249878,274.3999939,1288,987.7372437,261.5499878,1883,821.7999878,198.7125549
10-07-2018,1073.199951,273.3999939,650.7000122,277.0499878,1284.599976,1016.068665,263.75,1875.099976,832.8499756,202.9500427
11-07-2018,1074.125,268.75,660.2249756,275.75,1274.75,1029.045654,259.1000061,1979.900024,809.5,204.075058
12-07-2018,1082.974976,272.2999878,647.1749878,277.2000122,1299.75,1072.186768,262.75,1971.349976,808.4500122,209.5875549
13-07-2018,1090.449951,267.75,658.7000122,270.3999939,1298.400024,1089.4729,257.75,1981.099976,838.7000122,210.637558
16-07-2018,1084.425049,259.25,666.4249878,271.6000061,1283.099976,1066.094482,251.6000061,1989.199951,831.2000122,212.325058
17-07-2018,1088.375,266.4500122,663.9500122,269.8500061,1286.849976,1082.092896,259.0499878,2002.150024,845.1500244,212.9250488
18-07-2018,1088.099976,262.7000122,661.2750244,268.5499878,1292.150024,1082.291016,259.5499878,2000.25,846.2000122,213.6000519
19-07-2018,1093.050049,261.2000122,658.3499756,273.2999878,1258.099976,1094.475464,260.2000122,1981.400024,869.8499756,214.3500519
20-07-2018,1094.525024,265.7999878,674.0499878,274,1270.349976,1118.052002,261.5,1996.599976,860.4000244,212.2500458
23-07-2018,1078.224976,275.5499878,677.9749756,284.1499939,1279.150024,1109.780396,266.3500061,2005.650024,858.75,207.3375549
24-07-2018,1079.875,274.3500061,688.5750122,285.6499939,1324,1100.518188,266.8500061,1999,861.6500244,204.7125549
25-07-2018,1085.175049,274.6499939,691.875,286.1499939,1320.699951,1104.678711,271.8500061,1981.5,865.9000244,206.0250549
26-07-2018,1096.300049,285.6499939,686.625,287.2000122,1305.949951,1100.220947,287.7000122,1964.699951,854.5,203.5500488
27-07-2018,1101.074951,293.2000122,686.7249756,302.5499878,1311.449951,1119.240723,286.75,1943.75,884.0999756,205.8750458
30-07-2018,1084.949951,307.3500061,675.5,301.0499878,1295.349976,1140.588379,297.3999939,1944.599976,892.0499878,204.8625488
31-07-2018,1089.75,304.25,682.5499878,297.7000122,1302.300049,1174.863525,293.5,1940.199951,912.3499756,207.3000488
01-08-2018,1079.349976,299.2999878,677.0250244,301.6000061,1298,1181.153809,295.1000061,1976.5,917.3499756,208.012558
02-08-2018,1065.099976,298.5499878,676.8250122,299.2000122,1282.400024,1157.37915,293.8999939,1948.400024,921.5,209.325058
03-08-2018,1060.824951,305,682.0499878,303.9500122,1290,1165.898438,299.25,1979.449951,919.2000122,208.5000458
06-08-2018,1057.150024,315.1000061,680.3250122,301.7999878,1290.449951,1181.401489,308.5,1975.550049,901.6500244,207.7875519
07-08-2018,1065.449951,313.1499939,683.9749756,301.1000061,1295.300049,1173.080322,304.0499878,1967.349976,927.25,208.0875549
08-08-2018,1068.175049,318.7000122,681.375,300.9500122,1298.25,1206.265747,308.7000122,1974,935,208.8750458
09-08-2018,1059.25,333,689.9749756,302.5,1284.699951,1206.513428,317.3999939,1974.349976,915.2999878,209.0250549
10-08-2018,1057.224976,328.6000061,692.7249756,304.7999878,1264.650024,1192.892578,304.4500122,1993.099976,920.0999756,209.137558
13-08-2018,1045.824951,324.8999939,704.375,305.9500122,1269.050049,1176.547485,294.1499939,2000.150024,913.6500244,211.387558
14-08-2018,1044.550049,332.4500122,704.1500244,307.8999939,1253.25,1199.232422,294.8999939,2003.550049,925.5999756,213.7875519
16-08-2018,1037.849976,334.2999878,714.7750244,307.4500122,1231.650024,1189.524536,292.7000122,2008.5,919.4500122,209.5875549
17-08-2018,1038.675049,340,715.1749878,313.75,1240.150024,1192.446777,302.1000061,2012.75,941.5499878,210.0375519
20-08-2018,1048.099976,338.4500122,692.125,313.2999878,1323.699951,1223.304321,307.6499939,2009.949951,921.7000122,213.7875519
21-08-2018,1048.025024,338.8500061,691.9749756,312.8999939,1322.550049,1235.48877,307,2017.650024,916.2999878,216.7125549
23-08-2018,1039.949951,337.2000122,698.7000122,312,1352.050049,1257.529907,302.4500122,2035.099976,911.9000244,217.312561
24-08-2018,1034.925049,330.1499939,689.1500244,310.3999939,1342.900024,1265.504272,300.4500122,2043,885.3499756,219.1125488
27-08-2018,1040.224976,339.8999939,707.7000122,313.3999939,1356.099976,1279.372803,308,2050.899902,890.9000244,221.887558
28-08-2018,1047.425049,338.8999939,712.3499756,311.6499939,1355.599976,1306.614624,305.3500061,2069.199951,888.2999878,221.700058
29-08-2018,1039.25,340.6499939,705.0499878,312.7999878,1351.550049,1282.047485,309.7000122,2072,882.7999878,222.562561
30-08-2018,1033.050049,344.3500061,708.0999756,319.8500061,1346.550049,1262.48291,308.6000061,2082.399902,878.3499756,224.2125549
31-08-2018,1030.599976,342.6000061,720.5499878,319.8500061,1369.550049,1229.990967,309.6000061,2078.399902,891.9000244,225.937561
03-09-2018,1037.525024,334.1499939,717.125,313.2000122,1363,1217.608276,306.3500061,2052.899902,912.75,231.262558
04-09-2018,1025.900024,328.5,737.1500244,309.6000061,1359.300049,1230.288086,296.3999939,2098.899902,880.9000244,235.012558
05-09-2018,1022.924988,329.6499939,729.9000244,310.25,1348,1215.478516,296.5499878,2079.25,863.9000244,239.137558
06-09-2018,1026.099976,328.6499939,727.1500244,310.7999878,1347.099976,1249.55542,296.4500122,2075.300049,867.1500244,240.9000549
07-09-2018,1028.474976,335.1000061,732.7999878,310.4500122,1347.5,1266.593994,291.6499939,2079.850098,867.4500122,243.5250549
10-09-2018,1020.575012,332.8999939,730.8499756,306.5499878,1336.800049,1244.057617,284.8500061,2080.75,857.5499878,243.750061
11-09-2018,1000.200012,326.5499878,734.2999878,297.2000122,1329.650024,1226.078003,282.6000061,2046.25,820.75,242.9625549
12-09-2018,1005.924988,322.8999939,742.9000244,306.7999878,1352.25,1240.739014,285.2999878,2043.949951,826.4500122,246.562561
14-09-2018,1014.799988,328.3500061,733.7000122,307.1499939,1358.849976,1241.382935,290.6499939,2065.399902,842.5999756,247.6500549
17-09-2018,996.0999756,325.7000122,725.9500122,302,1344.75,1214.388794,285.2999878,2074.149902,823.4500122,247.4250641
18-09-2018,994.5999756,318.8500061,719.0999756,303.25,1327.900024,1205.720947,273.7999878,2070.75,824.9000244,249.4125671
19-09-2018,980.6749878,320.9500122,719.75,299.6499939,1332.900024,1199.381104,271.5,2077.899902,823.5999756,249.5250549
21-09-2018,985.125,317.1000061,705.2999878,303.9500122,1329.699951,1206.067627,270.6000061,2103.149902,800.5999756,251.4000549
24-09-2018,962.8499756,308.75,718.25,297.9500122,1318.349976,1220.481079,264.3500061,2198.449951,791.0999756,249.5250549
25-09-2018,976.2000122,311.1000061,726.2000122,301.1499939,1319.050049,1219.044678,270.8999939,2183.199951,796.8499756,246.2250671
26-09-2018,984.0999756,313.1000061,717.8499756,293.1499939,1332.650024,1239.649414,263.8500061,2142.149902,814.7000122,239.437561
27-09-2018,988.0750122,306.6499939,724.7999878,293.2999878,1309.900024,1241.977295,265.3500061,2188.850098,821.4500122,239.2125549
28-09-2018,1003.025024,305.5499878,730.0499878,297.75,1272.099976,1246.137817,265.5,2183.699951,805.5999756,243.000061
01-10-2018,1017.724976,314,746.6500244,297.1000061,1248.099976,1220.134399,273.8500061,2255.550049,809.75,247.6125641
03-10-2018,1015.575012,303.7000122,728.5,295.2000122,1245.449951,1193.78418,271.7000122,2162.850098,794.5,245.625061
04-10-2018,978.875,316.5,707.2000122,287.1000061,1257.900024,1111.712036,271.3500061,2064.800049,776.7000122,244.2375641
05-10-2018,982.6500244,307.2999878,724.5999756,276.5,1227.400024,1039.001343,258.3500061,2102.649902,792.0999756,243.9750671
08-10-2018,972.5,310.8500061,714.4500122,273.2000122,1215.349976,1098.982788,265.75,2077.550049,813.5499878,238.125061
09-10-2018,970.2999878,306.25,717.75,268.5,1221.050049,1079.814453,262.9500122,2091.800049,749.5,241.2375641
10-10-2018,983.5750122,319.8500061,700.4500122,270.1000061,1250.650024,1091.751343,278.6499939,2043.599976,788.5499878,236.9625549
11-10-2018,968.7750244,311.7000122,673.3499756,265.2000122,1225.849976,1077.585571,262.1499939,1979.949951,778.9000244,234.7875519
12-10-2018,990.9249878,319.3999939,678.7999878,275.2000122,1235.25,1115.97168,263.75,1918.300049,805.1500244,237.2250519
15-10-2018,1004.025024,313.3500061,698.7999878,282.5,1216.400024,1129.047729,263.2000122,1949.5,807.2000122,239.9625549
16-10-2018,996.375,320.6499939,695.25,282.6499939,1224.650024,1152.871948,270.2999878,1962.300049,810.5999756,239.2875519
17-10-2018,987.2999878,314.7999878,705.3499756,286.4500122,1211.900024,1140.489258,261.1499939,1929.400024,800.0999756,242.3625641
19-10-2018,983.875,315.4500122,683.5499878,289.4500122,1206.050049,1090.95874,261.1000061,1913.199951,788.7000122,242.3625641
22-10-2018,999.4500122,327.1000061,679.9500122,288.5,1206.599976,1052.671753,260.3500061,1903,774.7999878,241.6500549
23-10-2018,992.4249878,322.8500061,657.5999756,286,1200.699951,1044.796387,255.6499939,1843.650024,778.2000122,231.825058
24-10-2018,996.125,322,649.7999878,287.75,1218.900024,1035.93042,255.6999969,1848.5,791.5999756,231.6000519
25-10-2018,984.4000244,319.9500122,648.75,287.5499878,1201.550049,1021.120789,249.5500031,1853,791.25,238.9125519
26-10-2018,980.5999756,315.6499939,633.5999756,280.8999939,1197.449951,1035.088379,248.1000061,1799.099976,806.9000244,240.450058
29-10-2018,963.1500244,349.3999939,644.75,283.5,1261.300049,1077.585571,267.8999939,1871,829.75,247.125061
30-10-2018,956.375,345.7000122,659.5999756,278.9500122,1271.25,1047.074829,273.1499939,1894.800049,830.5,245.625061
31-10-2018,955.875,355,686.4000244,280.1000061,1297.5,1051.284912,281.3999939,1938.150024,844.5999756,248.4000549
01-11-2018,956.0999756,353.7000122,666.7000122,277.3999939,1326.75,1046.331787,285.8999939,1935.75,854.4500122,247.2375641
02-11-2018,974.7249756,354.4500122,662.25,283.25,1358.199951,1064.806641,285.3500061,1913.449951,871,238.8000641
05-11-2018,978,349.6499939,666,279.6000061,1350.150024,1080.062134,294.9500122,1890.849976,863.7000122,243.075058
06-11-2018,973.2750244,353.1000061,666.4500122,277.2999878,1363.849976,1093.732544,286.4500122,1932.699951,846.25,243.6750641
07-11-2018,978.9749756,355.8999939,675.5,280.0499878,1365.949951,1100.270508,286.5499878,1942.150024,850.1500244,244.012558
09-11-2018,972.7000122,356.8500061,659.5,277.25,1368.599976,1083.182495,283.25,1909.199951,847.6500244,243.637558
12-11-2018,960.5250244,352.3500061,664.2000122,273.8500061,1367.199951,1069.858765,277.9500122,1914.849976,894.75,242.512558
13-11-2018,963.875,360.8999939,665.7000122,276.8500061,1391.099976,1089.126221,278.0499878,1934.949951,897.5,244.6125641
14-11-2018,978.875,366.6000061,653.2000122,276.4500122,1384.699951,1087.640259,283.6000061,1880.650024,892.2000122,243.4125671
15-11-2018,987.5750122,370,656.4000244,274.5,1398.5,1086.550537,285.3999939,1872.849976,920.7999878,242.3625641
16-11-2018,1002.150024,367.5499878,650.8499756,276.5499878,1399.050049,1116.813721,290.8999939,1886.599976,921.3499756,244.6500549
19-11-2018,1006.950012,362.3999939,651.7000122,284.5,1417.199951,1139.201538,288.1499939,1902.449951,920.5499878,249.637558
20-11-2018,1006.224976,357.8999939,641.4000244,283.8500061,1413.099976,1126.719849,283.4500122,1878.25,915.4500122,240.9750671
