Date,HDFC,ICICI,INFOSYS,L&T,ONGC,RIL,TATA MOTORS,TATA STEELS,TCS,WIPRO,HBL POWER,ISGEC,JPASSOCIAT,MIRZA,NBCC,PNB,PNBGILTS,SUZLON,UNITINT,YES BANK,SENSEX
03-08-2020,1001.950012,343.399994,957.349976,915.799988,75.949997,2008.449951,113.050003,373.25,2251.300049,281.299988,14.5,232.850006,3.47,47.5,22.700001,32.900002,45.049999,4.34,4.96,11.98,36939.6
04-08-2020,1041.400024,351.049988,950.099976,923.799988,76.199997,2151.149902,111.400002,372.25,2249.149902,281.100006,14.82,237.949997,3.64,48.349998,23.049999,32.599998,44.950001,4.54,4.95,12.22,37687.91
05-08-2020,1027.849976,352.200012,944.599976,926,76.949997,2126.649902,115.5,395.799988,2258.800049,278.149994,14.63,233.449997,3.82,49.900002,23.1,32.599998,46.650002,4.5,5.15,12.83,37663.33
06-08-2020,1040.550049,359.149994,969.200012,921.950012,77.949997,2134.550049,116.800003,400.549988,2307.699951,279.450012,14.85,233.050003,3.63,48.849998,23.1,32.400002,47.349998,4.44,5.14,13.47,38025.45
07-08-2020,1044,357.850006,950.75,915.700012,78.650002,2146.699951,119.099998,404,2294.949951,277.25,15.24,230.75,3.81,49.200001,23.25,32.799999,45,4.39,5.14,14.14,38040.57
10-08-2020,1051,363.600006,951.099976,959.700012,79.050003,2119.600098,123.800003,410.149994,2281.600098,277.149994,15.46,231.449997,4,49.299999,23.15,32.900002,45.599998,4.48,4.89,14.84,38182.08
11-08-2020,1067.599976,367.399994,948.200012,961.650024,78.449997,2134.050049,122.300003,416.450012,2279.25,279.5,15.57,229.949997,4.2,49.150002,23.35,32.849998,47.400002,4.26,5.13,15.58,38407.01
12-08-2020,1063.75,366.799988,955.349976,949.650024,78.099998,2127.600098,125.300003,414.75,2256.699951,276.200012,16.07,238.75,4.41,49.5,24.6,33.799999,45.900002,4.05,5.11,16.35,38369.63
13-08-2020,1058.949951,367.899994,951.25,990.549988,78.599998,2122.300049,131.100006,413.25,2255.5,277,16.780001,259.100006,4.53,49.75,26.1,33.25,45.5,3.85,4.88,15.86,38310.49
14-08-2020,1034.449951,361.450012,953.5,982.150024,77.150002,2114.100098,124.550003,418.450012,2242.449951,276.5,16.940001,248.550003,4.31,49.5,26.75,32.25,43.900002,4.04,4.95,15.07,37877.34
17-08-2020,1033.550049,360.25,957.5,1000.700012,79.300003,2091.449951,123.5,424.950012,2252.050049,282.350006,16.17,252.5,4.1,49.549999,27.5,32.450001,43.900002,4.1,5.14,14.32,38050.78
18-08-2020,1056.449951,369.399994,967.150024,1004.099976,80.599998,2118.75,125.599998,434.75,2269.399902,282.549988,16.559999,256.299988,3.9,51.650002,27.450001,32.900002,44,3.98,5.3,15.03,38528.32
19-08-2020,1067.400024,374.350006,959.299988,1009,79.5,2133.199951,125.150002,431.799988,2256.25,279.600006,16.6,259.700012,4.09,52.5,28.35,34.200001,44.349998,3.93,5.4,15.78,38614.79
20-08-2020,1058.599976,367.899994,955.049988,995.849976,82.150002,2096.350098,121.699997,432.399994,2252,274.25,16.799999,268.100006,4.29,56.049999,29.5,35.150002,44.049999,3.9,5.13,15.76,38220.39
21-08-2020,1085.699951,371.149994,948.849976,994.049988,81.050003,2081.75,120.949997,428.899994,2248.199951,273.350006,17.030001,285.25,4.1,58,29.450001,35.650002,44.799999,3.95,4.9,15.57,38434.72
24-08-2020,1116.800049,380.200012,947.200012,992.5,81.199997,2096.050049,121.199997,429.450012,2247.949951,272.700012,16.879999,289.450012,4.11,55.849998,28.700001,35.299999,45.900002,3.94,5.09,14.8,38799.08
25-08-2020,1119.849976,386.200012,938.349976,980.599976,80.550003,2082,127.050003,424.049988,2242.25,269.899994,16.76,283.549988,4.07,54.099998,28.299999,35.200001,46,3.93,5.1,14.76,38843.88
26-08-2020,1117.699951,389.350006,950.799988,968.950012,81.400002,2136.850098,137.850006,424.950012,2254.649902,272,16.73,291.799988,4,56.75,28.4,35.400002,46.400002,3.87,4.9,14.67,39073.92
27-08-2020,1111.949951,392.450012,946.400024,975.450012,80.199997,2111.699951,144.350006,426.850006,2247.899902,271.899994,17.219999,283.200012,3.95,59.200001,28.4,35.299999,46.900002,3.89,5.14,14.71,39113.47
28-08-2020,1115,409.75,934.849976,981.799988,80.300003,2115.600098,142.699997,424.100006,2237.100098,271.950012,17.01,278.799988,3.83,57.049999,28.25,37.049999,46.799999,3.84,5.39,15.02,39467.31
31-08-2020,1115.199951,395,928.5,945.299988,82.050003,2078.550049,143.199997,413.200012,2256.350098,271.399994,16,255.199997,3.64,52.799999,26.75,35.049999,46.299999,3.73,5.14,14.37,38628.29
01-09-2020,1127.349976,391.100006,914.299988,955.299988,79.349998,2087.550049,143.800003,429,2245.300049,271.75,16.200001,263.399994,3.46,52.200001,26.700001,34.700001,47.200001,3.65,5,14.66,38900.8
02-09-2020,1134.199951,392.25,924.049988,955.75,80.25,2128.600098,150.399994,438.850006,2264.800049,273.799988,16.25,269.049988,3.38,53.799999,27.049999,34.799999,46.200001,3.58,5,14.42,39086.03
03-09-2020,1130.699951,382.75,935.400024,961.049988,79.050003,2112.149902,151.75,437.850006,2299.550049,282.649994,16.049999,273.149994,3.54,54.299999,28.200001,34.5,43.549999,3.45,5.1,14.6,38990.94
04-09-2020,1119.800049,372.799988,919.25,942.900024,77.949997,2077.399902,147.75,421.299988,2289.75,276,15.9,266.25,3.69,53.049999,27.299999,33.599998,42.049999,3.35,5.35,14.27,38357.18
07-09-2020,1109.300049,373.25,924.650024,932.200012,76.449997,2082.399902,149.350006,422.399994,2327.399902,278.649994,15.8,271.399994,3.87,51.599998,26.65,33.799999,40.900002,3.37,5.35,14.1,38417.23
08-09-2020,1112.050049,375.899994,940.049988,916.25,74.5,2107.050049,142.25,404.950012,2348.949951,282.25,15.9,266.75,3.67,51.950001,26.1,33.650002,40.599998,3.34,5.2,13.94,38365.35
09-09-2020,1095.699951,367.75,928.299988,909.549988,72.699997,2161.25,140.25,417.25,2323.75,282.75,15.55,262.200012,3.5,50.75,25.950001,32.900002,39.849998,3.36,5.39,13.67,38193.92
10-09-2020,1090.650024,370.450012,939.950012,920.650024,73.650002,2314.649902,143.25,407.899994,2331.600098,284.950012,15.95,265.549988,3.62,51.75,26.25,33.549999,40.349998,3.32,5.6,13.92,38840.32
11-09-2020,1078.5,370.149994,945.400024,917.650024,73.400002,2318.850098,144.300003,407.399994,2373.699951,293.049988,16.549999,263.950012,3.59,55.150002,26.1,33.700001,40.75,3.3,5.69,14.61,38854.55
14-09-2020,1057.900024,363.649994,977.950012,902.299988,73.650002,2302.350098,148.399994,404.200012,2492.300049,307.149994,16.1,276.600006,3.61,54.799999,27.25,33.650002,41.299999,3.27,5.41,14.77,38756.63
15-09-2020,1070.900024,371.450012,981.900024,909.549988,73.75,2317.899902,148.300003,405.25,2490.25,307.299988,16.299999,279.100006,3.5,52.549999,26.549999,33.299999,41.950001,3.32,5.6,14.55,39044.35
16-09-2020,1093.5,374.75,1001.049988,921.950012,73.099998,2323.850098,151.600006,404.549988,2502.649902,312.100006,16.200001,282.549988,3.54,53.049999,26.5,33.549999,41.650002,3.27,5.32,14.26,39302.85
17-09-2020,1083.25,368.899994,1010.650024,906.299988,73.099998,2299.350098,147.600006,398.700012,2460.050049,311.649994,16.299999,275.5,3.46,51.950001,25.950001,33.25,41.150002,3.24,5.06,14.11,38979.85
18-09-2020,1057.400024,369.899994,1002.549988,900.200012,74.25,2305.5,147.899994,395.299988,2450.75,316.5,16.299999,272.549988,3.33,52.900002,25.75,32.599998,42.099998,3.11,5.06,14.03,38845.82
21-09-2020,1048.699951,350.850006,1009.299988,881.900024,71.150002,2255.149902,137.399994,373.25,2464.600098,311.950012,15.55,262.350006,3.17,50.400002,24.799999,30.65,42.650002,3.13,5.24,13.57,38034.14
22-09-2020,1036,354.5,1007.200012,857.049988,69.5,2211.149902,133.100006,374.200012,2523.550049,312.25,15.5,259.25,3.02,49.25,23.799999,30.1,40.900002,3.01,5.39,13.21,37734.08
23-09-2020,1047.550049,351.700012,1019.650024,860.75,67.650002,2229.550049,131.350006,361.25,2467.149902,314.5,15.9,257.450012,2.89,49.5,23.9,29.35,41,2.96,5.39,13.13,37668.42
24-09-2020,1029.949951,335.799988,975.349976,850.349976,66.400002,2181.149902,122.800003,343.850006,2331.5,304.600006,15.15,253.5,2.75,47.549999,22.9,28.049999,39.799999,3.01,5.14,12.96,36553.6
25-09-2020,1044.050049,348.5,1011.049988,889.299988,68.900002,2201.699951,127.349998,351.899994,2422.300049,313.899994,16.4,259.450012,2.88,49.150002,24.450001,29.049999,40.099998,3.05,5.13,13.37,37388.66
28-09-2020,1054.050049,362.899994,1009.5,902.900024,71.900002,2215.75,132.850006,360.950012,2425.350098,311.549988,16.299999,262.850006,3.02,53.150002,24.4,30.15,40.799999,3.01,5.38,13.53,37981.63
29-09-2020,1062.5,356.950012,1010.25,895.150024,69.150002,2244.850098,131.699997,370,2487.25,311.399994,16.1,259.350006,3.08,52.099998,23.75,29.049999,39.900002,2.96,5.38,13.37,37973.22
30-09-2020,1079.199951,354.899994,1008,902.450012,69.300003,2233.75,133.300003,359.75,2491.5,313.600006,16.1,255.199997,3.11,50.700001,23.65,28.549999,39.799999,2.91,5.15,13.15,38067.93
01-10-2020,1106.599976,369.149994,1017.700012,902.950012,69.150002,2225.050049,133.5,364.950012,2522.75,313,16.299999,257,3.04,50.950001,23.75,28,39.599998,2.93,5.35,13.29,38697.05
05-10-2020,1114.150024,373.149994,1048.199951,896.849976,69.150002,2211.149902,133.899994,382.149994,2706.850098,334.049988,16.25,255.600006,2.97,50.75,23.799999,28.299999,39.200001,3.06,5.1,13.35,38973.7
06-10-2020,1144.199951,380.450012,1055.75,892.700012,69.349998,2210.149902,144.850006,377.350006,2716.149902,330,16.200001,253.850006,3.04,50.75,23.799999,28.35,39.099998,3.01,4.85,13.31,39574.57
07-10-2020,1162,382.950012,1066.550049,887.700012,70.5,2257.149902,141,370.799988,2737.399902,335.25,16.299999,253.199997,3,50.900002,23.6,27.75,39,2.96,4.61,13.17,39878.95
08-10-2020,1191.900024,387.549988,1094,881,68.5,2238.899902,140.899994,373.549988,2824.800049,359.450012,16.299999,252.75,2.99,49.700001,23.450001,27.799999,38.299999,2.93,4.38,13.13,40182.67
09-10-2020,1233.699951,401.649994,1107.550049,908.349976,70.349998,2233.699951,138.449997,369.75,2814.949951,374.100006,16.299999,251.899994,3.13,49.799999,23.35,28.9,39.5,2.94,4.17,13.13,40509.49
12-10-2020,1213.400024,403.850006,1132.300049,905.5,69.099998,2236.600098,135.850006,371,2831.199951,377.549988,16.15,244.5,3.28,48.900002,23.200001,28.4,38.200001,2.88,4.17,12.98,40593.8
13-10-2020,1198.150024,396.149994,1158,896.5,69.050003,2280.25,134.100006,367.5,2825.649902,375.75,16.049999,238.899994,3.44,48.700001,22.85,27.799999,37.799999,2.89,4.35,12.93,40625.51
14-10-2020,1210.849976,406.799988,1136.099976,915,67,2287.350098,130.699997,375.549988,2809.800049,350.149994,16.5,241.899994,3.61,48.25,22.5,28.15,39.700001,2.86,4.55,12.91,40794.74
15-10-2020,1169.150024,390.899994,1108,888.950012,66,2205.550049,127,373.75,2738.699951,341.5,16.200001,237.300003,3.77,47.450001,22.450001,27.65,38.75,2.84,4.61,12.63,39728.41
16-10-2020,1199,395.950012,1127.599976,894.200012,67.199997,2175.5,127.699997,393.850006,2762.5,339.549988,16,236.25,3.59,47.349998,22.4,27.4,38.349998,2.78,4.82,12.68,39982.98
19-10-2020,1203.349976,417.049988,1125.550049,903,69.25,2175.800049,128.25,395.299988,2711.449951,343.25,16.200001,240.350006,3.42,48.599998,22.6,27.950001,39.099998,2.88,5,12.92,40431.6
20-10-2020,1224.150024,414.549988,1137.050049,917.299988,67.400002,2155.5,129.649994,392,2738.399902,346.75,16.1,237.100006,3.59,48.299999,23.15,27.4,39.650002,2.89,5.19,12.92,40544.37
21-10-2020,1247.050049,420.350006,1148.300049,924.650024,67.849998,2123.25,130.25,403.899994,2675.449951,343.5,16.4,236.850006,3.58,48,23.049999,27.200001,39.799999,2.94,5.19,12.98,40707.31
22-10-2020,1232.949951,412.950012,1130.150024,936.25,68.849998,2107.100098,133.449997,409.950012,2670.800049,344.549988,16.450001,238.149994,3.62,48.200001,22.9,27.200001,40.049999,3.23,4.95,12.72,40558.49
23-10-2020,1235.699951,416.850006,1122,941.200012,69,2112.550049,137,423.350006,2686.449951,342.399994,16.450001,240.449997,3.8,48.950001,23.6,27.4,39.549999,3.55,4.71,13.35,40685.5
26-10-2020,1213,404.950012,1112.099976,951.650024,68.150002,2028.699951,133.649994,408.100006,2687.649902,339.700012,16.35,240.449997,3.99,47.950001,23.049999,27.950001,38.900002,3.72,4.48,13.14,40145.5
27-10-2020,1233.300049,409.850006,1092.150024,982.450012,66.849998,2034.199951,135.699997,411,2631.449951,334.149994,16.6,240.850006,3.91,48.150002,22.9,27.4,38.650002,3.9,4.44,12.84,40522.1
28-10-2020,1205.349976,396.149994,1076.599976,983.650024,66.349998,2010.699951,134.800003,402.299988,2621.75,335.600006,18.25,241.850006,3.8,47.200001,22.950001,27.049999,38.200001,4.09,4.5,12.52,39922.46
29-10-2020,1188.050049,399.899994,1074.800049,934.599976,64.400002,2026.550049,131.899994,401.25,2633.699951,337.549988,20.6,239.949997,3.88,48.799999,23.049999,26.6,37.799999,3.89,4.44,12.39,39749.85
30-10-2020,1183.449951,392.549988,1060.599976,929.599976,64.949997,2054.350098,132.699997,410.350006,2664.850098,340.649994,20.75,235.149994,3.86,48.799999,22.799999,26.75,38.25,3.7,4.5,12.42,39614.07
02-11-2020,1215.5,417.100006,1072,929.200012,65.699997,1877.300049,132.850006,402.799988,2603.850098,334.899994,19.4,233.449997,3.83,47.099998,22.5,27.9,40.75,3.52,4.3,12.24,39757.58
03-11-2020,1248.150024,444.25,1061.949951,947.75,66.25,1849.449951,134.100006,406.799988,2632.649902,335.600006,18.6,232.350006,3.87,48.849998,22.450001,27.799999,42.950001,3.35,4.49,12.29,40261.13
04-11-2020,1257.5,437.25,1094,939.349976,66.449997,1913.449951,135.850006,403.899994,2653.25,342.850006,18.25,235,3.86,46.25,22.450001,27.4,42.700001,3.19,4.49,12.26,40616.14
05-11-2020,1269.550049,438.299988,1103.900024,957.900024,67.550003,1955.099976,137.649994,425.450012,2687.25,345.399994,20.299999,234.550003,3.97,46.950001,23,27.700001,43.549999,3.05,4.49,12.28,41340.16
06-11-2020,1307.75,443.100006,1113.400024,959.299988,68,2029,138.899994,426.299988,2708.25,346.149994,21.35,236.800003,3.82,46.700001,22.9,27.75,44.049999,2.96,4.27,12.29,41893.06
09-11-2020,1340.900024,462.700012,1136.199951,965.5,68.400002,2050.300049,141,437.600006,2725.899902,351.850006,21.049999,271.75,3.98,46.900002,23.049999,28.6,45.799999,3.08,4.48,12.9,42597.43
10-11-2020,1393.599976,483.899994,1090.949951,1033,70.699997,2084.5,146,441.850006,2649.949951,342.200012,20.200001,253.350006,3.86,46.75,24,29.549999,43.799999,3.04,4.31,13.54,43277.65
11-11-2020,1389.699951,486.5,1122.599976,1059.449951,72.300003,1996.900024,150.949997,474.5,2688.550049,346.899994,22.799999,254.149994,3.83,46.650002,23.799999,29.25,41.799999,3.19,4.35,14.21,43593.67
12-11-2020,1371.900024,476.299988,1117.75,1073.300049,71.550003,1979.849976,151.149994,473.149994,2670.699951,345.600006,21.9,245.5,3.85,48.849998,24.5,29.1,42.900002,3.34,4.35,14.35,43357.19
13-11-2020,1359,485.399994,1123.900024,1051.400024,72.099998,1996.099976,146.350006,486.5,2657.300049,344.149994,23.450001,258,3.72,48.400002,24.35,29.5,44.25,3.5,4.35,14.55,43443
14-11-2020,1369.650024,486.75,1133.449951,1059.099976,72.650002,2001.800049,148.899994,492.100006,2670.699951,345.649994,24.450001,262.600006,3.73,48.650002,24.4,29.6,44.799999,3.67,4.56,14.57,43637.98
17-11-2020,1408.199951,486.200012,1123.849976,1081.25,71.300003,1992.900024,158,522.799988,2666.199951,348.850006,23.950001,271.799988,3.83,50.349998,24.85,29.799999,44.799999,3.83,4.4,14.66,43952.71
18-11-2020,1408.5,497.450012,1110.599976,1147.75,71.900002,1987.199951,173.550003,517,2625.899902,345.200012,23.700001,276,4.02,49.5,24.5,30.799999,41.349998,3.67,4.19,14.68,44180.05
19-11-2020,1374.300049,478.350006,1096.449951,1134.949951,72.099998,1972.650024,167.75,523.400024,2637.050049,342.649994,22.9,278.299988,4.11,49.5,24.25,30,40.650002,3.6,4.3,14.27,43599.96
20-11-2020,1403.849976,480.200012,1103.050049,1132.150024,71.599998,1899.199951,169,532.549988,2659.600098,346.399994,22.6,269.5,4.22,48.75,25.85,29.75,39.450001,3.46,4.15,14.54,43882.25
23-11-2020,1394.849976,468.299988,1140.25,1125.699951,76.5,1950.800049,170.600006,542.700012,2724,355.850006,23.15,267.5,4.18,48.849998,26.1,30.049999,42.799999,3.5,4.34,14.53,44077.15
24-11-2020,1438.650024,478.299988,1139.150024,1135.349976,76.050003,1965.099976,172,548.150024,2722.100098,355.549988,23.549999,262.200012,4.18,49.75,26.1,30.4,40.900002,3.47,4.5,14.67,44523.02
25-11-2020,1402.650024,472.649994,1116.199951,1115.699951,80.800003,1947.75,171.399994,541,2700.699951,350,23.200001,259.049988,3.98,48.849998,25.25,31.35,43.299999,3.45,4.5,14.13,43828.1
26-11-2020,1426.449951,475.399994,1113.650024,1119.449951,80.199997,1953.800049,173.75,568.900024,2720.850098,355.049988,23.299999,255.850006,3.79,53.400002,25.5,32.049999,42,3.44,4.28,14.08,44259.74
27-11-2020,1440.699951,472.799988,1100.550049,1115.800049,78.5,1929.849976,180.25,577.849976,2679.149902,350.5,22.700001,255.699997,3.67,59.25,26.049999,33.450001,42.200001,3.44,4.28,14.65,44149.72
01-12-2020,1433.550049,485.25,1137.25,1115.699951,81.5,1954.300049,179.699997,585.549988,2726.949951,352.899994,23.25,289.549988,3.84,56.599998,28.049999,34.450001,41.799999,3.54,4.07,15.38,44655.44
02-12-2020,1406.949951,480.450012,1141.050049,1113.900024,84.849998,1957.599976,183.550003,604.25,2749.149902,359,23.4,282.049988,3.73,57,28.799999,33.950001,43.299999,3.52,3.9,15.46,44618.04
03-12-2020,1377.050049,481.899994,1126.550049,1125.050049,88.699997,1963.449951,184.800003,620.900024,2708.449951,360.149994,23.65,289.399994,3.85,56.650002,28.75,35.799999,42.75,3.64,3.85,15.46,44632.65
04-12-2020,1385.150024,502.149994,1134.650024,1149.25,89.849998,1946.550049,184.149994,622.599976,2726,360.75,23.5,294.350006,4.04,55.700001,28.299999,35.650002,42.200001,3.61,4.04,15.33,45079.55
07-12-2020,1372.150024,510.649994,1144.050049,1169.599976,91.949997,1958.050049,183.550003,614.450012,2736,358.549988,23.75,291.600006,4.84,58.549999,28.85,35.799999,43.200001,3.63,4.15,15.76,45426.97
08-12-2020,1376.25,508.5,1153.849976,1171.199951,90.75,1993.75,181.75,614.099976,2796.399902,363.649994,23.35,287.399994,5.8,56.900002,29.15,40.700001,45.900002,3.59,3.99,17.33,45608.51
09-12-2020,1405.849976,511.299988,1175.150024,1181.099976,91.150002,2026.650024,182.699997,609.25,2809.800049,359.649994,27,290.549988,6.38,56.849998,28.75,39.400002,45.25,3.59,3.99,19.059999,46103.5
10-12-2020,1385.849976,506.950012,1167.5,1190.300049,91.599998,2007.199951,177.600006,610.150024,2784.149902,356,27.35,284.350006,7.01,56.099998,28.15,38.349998,43.75,3.76,3.99,20.440001,45959.88
11-12-2020,1382.199951,515.200012,1163.050049,1194.349976,96.800003,2005.599976,178.800003,621.75,2783.449951,353.450012,27.450001,281.100006,7.7,58.849998,29.65,40.5,43.900002,3.94,3.9,19.42,46099.01
14-12-2020,1369.800049,525.849976,1164.550049,1249.349976,101.550003,1991.150024,177.600006,626.700012,2796.5,349.299988,27.15,294.75,8.08,57.849998,31.25,41.25,43.650002,4.13,4.09,18.450001,46253.46
15-12-2020,1390.400024,517.900024,1154.400024,1246.300049,100.400002,1974,178.800003,635.200012,2761.199951,352.950012,26.799999,292.450012,7.68,57.150002,31.15,40.549999,43.599998,4.33,4.29,18.280001,46263.17
16-12-2020,1410.75,512.25,1165.75,1267.599976,103.099998,1976.050049,182.5,643.349976,2813.25,358.299988,27.15,309.899994,7.3,57.599998,31.65,37.900002,43.299999,4.54,4.5,18.85,46666.46
17-12-2020,1441.400024,509.899994,1159.099976,1277.800049,101.5,1985.050049,181.649994,635.400024,2837.899902,356.75,29.799999,309.299988,6.94,57.349998,31.15,37,43.099998,4.76,4.3,18.25,46890.34
18-12-2020,1411.25,517.049988,1189.75,1283.150024,98.949997,1992.25,180.5,631.400024,2862.600098,363.5,29.15,313.600006,6.6,56.799999,30.4,36.549999,42.150002,4.9,4.5,18.879999,46960.69
21-12-2020,1372.400024,494.350006,1176.300049,1234.75,89.900002,1939.75,164.550003,595.150024,2818.75,354.700012,26.6,282.850006,6.27,52,27.65,34.049999,40.950001,4.88,4.4,17.940001,45553.96
22-12-2020,1373.5,500.5,1220.75,1262.349976,90.599998,1936.599976,165.050003,601.25,2870.800049,364,26.4,283.049988,5.96,51.5,28.049999,33.450001,41.450001,4.95,4.3,17.34,46006.69
23-12-2020,1375.75,503.600006,1252.949951,1264.400024,90.800003,1943.800049,169.199997,621.5,2907.199951,385.399994,29.75,294.049988,6.25,54.599998,29.950001,31.799999,41.799999,5.15,4.09,17.6,46444.18
24-12-2020,1396.900024,513.650024,1236.349976,1261.849976,93.150002,1993.900024,175.899994,622.25,2908.449951,382.200012,30.9,297.899994,6.16,54,29.75,31.450001,44.849998,5.4,4.1,17.549999,46973.54
28-12-2020,1412.900024,520.200012,1240.099976,1289.099976,93.800003,2003.25,186.300003,632.799988,2928.25,382.850006,36.700001,300.600006,6.46,55.799999,29.9,32.450001,44.400002,5.67,4.11,17.780001,47353.75
29-12-2020,1427.099976,528.950012,1250.150024,1284.650024,93.150002,1989.199951,183.399994,631.849976,2930.649902,384.950012,42.200001,308.75,6.78,54.700001,29.6,33.200001,44.049999,5.95,4.11,17.73,47613.08
30-12-2020,1432.849976,528.450012,1246.199951,1291.599976,93.25,1995.5,184,641.049988,2908.850098,384.399994,40.349998,307.450012,7.11,54.400002,29.4,32.75,44.25,6.24,3.91,17.77,47746.22
31-12-2020,1436.75,534.799988,1255.849976,1287.550049,93.199997,1984.650024,183.699997,643.549988,2870.199951,386.25,41.150002,329.950012,7.46,57.049999,29.1,33.049999,44,6.55,4.1,17.860001,47751.33
01-01-2021,1424.849976,527.549988,1260.400024,1296.75,93.199997,1987.150024,186.449997,643.099976,2928.199951,387.950012,39.799999,339.700012,7.83,55.599998,30.200001,34.799999,44.099998,6.87,4.1,18.049999,47868.98
04-01-2021,1416.150024,531.650024,1288.550049,1314.150024,96.949997,1990.650024,191.199997,692.75,3039.25,396.299988,39.299999,363.25,7.66,55.700001,30.85,35.549999,44.150002,7.2,4.17,18.049999,48176.8
05-01-2021,1426.199951,537.049988,1293.5,1305.949951,94.949997,1966,193.25,680.700012,3092.300049,406.149994,39.099998,366.5,7.69,56.400002,32.650002,35.549999,44.200001,7.56,4.3,17.950001,48437.78
06-01-2021,1420.099976,546.700012,1281.599976,1313.650024,96.949997,1914.150024,195.350006,683.950012,3052.949951,406.549988,37.849998,363.700012,8.07,57.049999,32.450001,35.200001,47.900002,7.93,4.2,18.049999,48174.06
07-01-2021,1416.400024,541.099976,1261.949951,1338.849976,97.900002,1911,196.699997,722.75,3032.699951,406.75,37.799999,370.299988,8.47,56.349998,32.299999,35.450001,46.650002,8.32,4.32,18,48093.32
08-01-2021,1431.849976,542.099976,1311.800049,1373.199951,100.650002,1933.050049,198.100006,713,3120.350098,430.149994,37.599998,374.799988,8.05,58,32.150002,35.400002,45.700001,7.91,4.15,18.049999,48782.51
11-01-2021,1450.800049,544.75,1376.099976,1349.650024,102.550003,1897,220.100006,695.5,3175.050049,446.799988,38.5,370.25,7.91,57.349998,32.049999,34.900002,45.200001,7.52,3.95,17.950001,49269.32
12-01-2021,1481.300049,547.900024,1371.849976,1349.75,103.449997,1956.650024,237.800003,694.75,3172.850098,457.700012,37.849998,383.75,7.99,57.5,33.349998,36.5,45.650002,7.15,4.14,18.049999,49517.11
13-01-2021,1470.949951,556.400024,1387.699951,1352,105.199997,1939.099976,242.5,709.200012,3158.800049,458.75,37.450001,372.049988,7.87,57,33.700001,36.549999,45.200001,6.8,4.28,17.85,49492.32
14-01-2021,1468.050049,553,1370.599976,1376.400024,105,1960.599976,245.149994,706.150024,3250.149902,454.450012,37.049999,372.149994,7.67,56.200001,33.5,37,45.150002,6.46,4.22,17.85,49584.16
15-01-2021,1466.349976,542.799988,1345.099976,1354.599976,101.349998,1937.599976,260.399994,705.549988,3233.600098,438.399994,35.700001,365,7.41,55,33.049999,35.950001,45.150002,6.78,4.01,17.65,49034.67
18-01-2021,1483.199951,532.25,1311.650024,1334.699951,96.699997,1983.5,245.649994,666.200012,3220.800049,431.549988,32.900002,353.850006,7.04,54.5,32.150002,35.5,43.849998,6.99,3.81,17.700001,48564.27
19-01-2021,1503.400024,546.299988,1317.050049,1369.75,98.099998,2016.300049,258.850006,680.650024,3265.149902,430.299988,36.150002,364.200012,7.33,54.849998,32.5,36.5,44.25,6.79,4,17.9,49398.29
20-01-2021,1490.949951,550.799988,1339.449951,1381.949951,98.849998,2054.850098,274.899994,690.150024,3308.199951,444.950012,37.950001,371.950012,7.65,54.650002,32.450001,36.950001,44.400002,6.51,4,17.65,49792.12
21-01-2021,1473.900024,552.25,1339.25,1370,94.900002,2097.850098,290.450012,666.799988,3274.800049,445.899994,36.299999,375.899994,7.27,54.299999,32.5,35.650002,44.349998,6.62,4.2,17.25,49624.76
22-01-2021,1443.650024,533.549988,1340.449951,1363.150024,92.800003,2049.649902,289.399994,646.950012,3303.399902,445.200012,35.400002,363.450012,7.08,53.599998,31.450001,34.549999,43.950001,6.32,4.01,17,48878.54
25-01-2021,1462.400024,538.099976,1322.599976,1361.449951,91.300003,1939.699951,279.049988,652.099976,3290.199951,437.25,34.299999,359.799988,6.94,52.5,30.75,34.200001,42.950001,6.02,4.01,16.299999,48347.59
27-01-2021,1409.800049,522.299988,1301.75,1359.75,89.650002,1895.25,267.399994,625.799988,3261.050049,446.25,36,355.049988,6.81,52,30.299999,33.400002,42.849998,6.04,4.21,15.75,47409.93
28-01-2021,1370.199951,528.150024,1276.300049,1345,90.699997,1876.599976,266.850006,623.950012,3199.449951,431.75,36.799999,356.25,6.9,52,30.299999,32.599998,43.450001,6,4.2,15.05,46874.36
29-01-2021,1390.800049,537,1239.650024,1334.599976,88.400002,1843.150024,262.600006,601.150024,3112.899902,418.049988,36.549999,358.450012,6.94,51.950001,31.200001,33.400002,43.650002,6.3,3.99,15.75,46285.77
01-02-2021,1477.199951,603.950012,1261.449951,1449.449951,90.849998,1895.349976,279.75,636.150024,3140.699951,421.25,35.900002,368.649994,7.16,52.099998,31.85,35.700001,44.75,6.61,4,16.4,48600.61
02-02-2021,1560.400024,617.25,1270.800049,1519.349976,92.900002,1926.449951,322.299988,641.700012,3203,428.149994,35.200001,410.649994,7.23,52.049999,32.349998,36.200001,45.700001,6.92,4,16.6,49797.72
03-02-2021,1575.199951,622.25,1286.099976,1528.75,93.300003,1930.300049,330.950012,652.950012,3199.100098,433.450012,35.450001,442.149994,7.06,51.900002,32.200001,38.400002,45.950001,6.74,3.8,16.299999,50255.75
04-02-2021,1578.150024,627.5,1279.699951,1529.449951,97.699997,1923.949951,326.100006,656.099976,3187.300049,429.899994,35.549999,466.350006,6.99,52.299999,32.650002,40.5,47.049999,7,3.85,16.25,50614.29
